name,nickname,wins,losses,draws,height_cm,weight_kg,reach_in_cm,stance,date_of_birth,sig_strikes_landed_min,sig_strike_acc,sig_strikes_absorbed_min,sig_strike_def,avg_takedowns_landed_15_min,takedown_acc,takedown_def,avg_sub_attempt_15_min
Josh Bryant,The Beast,15,4,0,177.8,83.91,,Orthodox,23/04/1980,1.1,20,6.1,43,0,0,0,1.1
Chance Rencountre,Black Eagle,14,4,0,187.96,77.11,190.5,Southpaw,31/12/1986,1.1,20,3.62,49,1.35,26,16,1.1
CM Punk,,0,1,0,185.42,77.11,185.42,Orthodox,26/10/1978,1.1,23,4.87,40,0.87,11,0,1.1
Royston Wee,,4,1,0,170.18,61.23,170.18,Orthodox,15/11/1986,1.1,60,2.45,49,3.38,81,0,1.1
Eduardo Torres Caut,Cyborg,16,2,0,170.18,61.23,177.8,Orthodox,26/04/1995,1.1,34,1.24,65,2.06,33,50,1.1
Marnic Mann,The Sawed-Off Savage,6,2,0,152.4,52.16,162.56,Southpaw,05/03/1993,1.1,42,4.93,31,1.83,30,16,1.1
Gilbert Smith,,12,6,0,175.26,83.91,,Southpaw,19/10/1981,1.09,41,2.73,35,3.51,60,0,1.09
Yuki Sasaki,,25,22,2,187.96,83.91,,Orthodox,12/09/1976,1.09,43,1.2,57,0.43,100,66,1.09
Dion Staring,Soldier,35,14,0,185.42,106.59,,Orthodox,09/06/1978,1.09,37,5,47,0,0,33,1.09
Jeff Terry,,2,3,0,187.96,92.99,,,,1.09,50,9.27,19,0,0,100,1.09
Angelo Antonio,,1,4,0,,92.99,,Orthodox,,1.09,50,7.64,50,0,0,0,1.09
Geronimo dos Santos,Mondragon,39,19,0,190.5,119.75,,Orthodox,17/08/1980,1.09,33,8.73,41,0,0,33,1.09
Chris Heatherly,Stump,9,4,0,175.26,70.31,,Orthodox,24/11/1987,1.08,45,2.67,52,3.39,50,100,1.08
Siala Siliga,Mighty Mo,12,5,0,185.42,131.54,,Orthodox,08/10/1970,1.08,26,1.96,50,1.47,50,80,1.08
Rodolfo Marques Diniz,,23,9,1,167.64,61.23,,,,1.08,32,2.36,33,0,0,50,1.08
Ricky Legere Jr.,IE Bad Boy,14,4,0,172.72,77.11,,,,1.07,41,1.53,60,5,41,0,1.07
Leonardo Silva de Oliveira,Cabecao,12,4,0,187.96,83.91,,Orthodox,23/04/1992,1.07,40,0.54,50,24.11,50,0,1.07
Yuki Ishikawa,,0,2,0,180.34,92.99,,Orthodox,,1.07,28,8.57,11,0,0,50,1.07
Chris Tickle,BadBoy,9,9,0,175.26,70.31,,,,1.07,40,1.13,43,1,25,20,1.07
Sam Hoger,The Alaskan Assassin,10,4,0,187.96,92.99,,Orthodox,28/06/1980,1.07,25,2.25,57,1.12,38,29,1.07
Ericka Almeida,,7,3,0,167.64,52.16,,Orthodox,05/03/1989,1.07,39,3.33,43,0.5,33,37,1.07
Konstantin Erokhin,,9,3,0,180.34,104.33,,Orthodox,31/01/1983,1.07,36,1.83,47,0,0,70,1.07
Brock Jardine,The Machine,12,6,0,180.34,77.11,,Orthodox,10/07/1985,1.06,30,3.34,56,0,0,14,1.06
Jason Black,The Black Legion,23,4,1,172.72,70.31,,Orthodox,15/07/1972,1.06,47,2.6,45,0.48,33,28,1.06
Dokonjonosuke Mishima,,21,7,2,170.18,70.31,,Southpaw,19/04/1972,1.06,41,1.22,52,2.47,40,25,1.06
Hidehiko Yoshida,,6,8,1,180.34,102.06,,Orthodox,03/09/1969,1.05,36,1.89,62,1.09,33,71,1.05
Sammy Morgan,The Squeeze,18,12,0,177.8,77.11,,Orthodox,28/09/1981,1.05,22,3.74,40,1.43,20,0,1.05
Katsuhiko Nagata,,6,7,3,170.18,69.85,,Southpaw,31/10/1973,1.05,19,1.5,63,0.98,28,28,1.05
Gilbert Yvel,The Hurricane,39,16,1,187.96,102.06,195.58,Orthodox,30/06/1976,1.05,47,1.78,50,0,0,25,1.05
Kengo Ura,Uraken,14,12,2,175.26,74.84,,,,1.05,37,2.38,48,2.85,28,50,1.05
Kazuyuki Fujita,Ironhead,15,12,0,182.88,106.59,,Orthodox,16/10/1970,1.05,49,1.99,52,2.78,36,85,1.05
John Gunderson,Quick Guns,35,16,2,175.26,70.31,175.26,Orthodox,05/01/1979,1.04,27,1.71,58,1.67,33,11,1.04
Joseph Gigliotti,Capo,7,2,0,180.34,83.91,,Orthodox,13/08/1993,1.04,39,2.92,45,1.56,100,50,1.04
Nasrudin Nasrudinov,,9,1,0,182.88,92.99,180.34,Orthodox,06/10/1991,1.03,87,0.29,75,2.2,50,40,1.03
Chase Waldon,,11,2,0,185.42,83.91,190.5,Orthodox,19/09/1986,1.03,28,6.72,38,7.76,33,0,1.03
Josh Copeland,Cuddly Bear,12,4,0,185.42,120.2,,Orthodox,20/10/1982,1.03,31,3.01,55,0,0,57,1.03
Akira Shoji,,14,17,5,172.72,88.45,,Orthodox,31/01/1974,1.03,34,2.63,53,1.79,73,82,1.03
Jesse Fujarczyk,The Ronin,2,2,0,193.04,102.06,,Southpaw,28/01/1983,1.03,33,4.91,38,0,0,25,1.03
Ednaldo Oliveira,Lula,17,3,1,195.58,92.99,,Orthodox,19/02/1984,1.03,22,1.8,52,0,0,42,1.03
Yuya Shirai,,26,14,2,172.72,76.2,,Orthodox,02/04/1980,1.02,100,4.07,55,0,0,0,1.02
Dennis Olson,,14,11,0,182.88,77.11,,,,1.02,42,5.27,38,2.77,40,0,1.02
Lee Higgins,,2,1,0,,70.31,,,,1.02,26,3.68,40,0,0,0,1.02
Naoyuki Kotani,,34,14,7,172.72,70.31,167.64,Southpaw,08/12/1981,1.02,31,2.89,50,0.83,16,46,1.02
Xavier Siller,Young Guns,5,5,0,165.1,56.7,,,,1.02,36,1.53,57,3.83,100,0,1.02
Isao Kobayashi,,21,4,4,172.72,65.77,,,,1.01,33,1.66,45,2.17,100,100,1.01
Dashon Johnson,Flyboy,9,2,0,170.18,65.77,,Orthodox,25/01/1988,1.01,69,3.83,35,0.85,33,63,1.01
Sean Wilson,P-Town,36,29,0,172.72,65.77,,,,1.01,31,5.88,62,0,0,0,1.01
Ravena Oliveira,Kenoudy,7,2,1,165.1,61.23,165.1,Orthodox,20/02/1997,1,48,1.2,48,2,66,62,1
Joe Wilk,The Nose,19,11,0,175.26,65.77,,,,1,54,2,72,0,0,0,1
Albert Cheng,,7,4,0,180.34,77.11,,Orthodox,07/02/1985,1,41,2.6,71,0,0,0,1
Steve Berger,The Red Nosed Pitbull,21,23,2,180.34,77.11,,Orthodox,20/05/1973,1,27,3.26,36,0.84,40,16,1
Bobby Stack,,8,3,0,175.26,70.31,,Orthodox,,1,20,2.89,34,7.48,45,100,1
Vitor Ribeiro,Shaolin,20,5,0,172.72,69.85,,Orthodox,24/02/1979,1,28,1.95,48,1.58,26,100,1
Kathryn Paprocki,,3,2,0,160.02,52.16,160.02,Orthodox,28/04/1993,1,23,4.27,43,0,0,0,1
Shannon Ritch,The Cannon,56,83,0,175.26,86.18,,Orthodox,27/09/1970,1,100,6,50,0,0,0,1
Isabela de Padua,Belinha,5,2,0,160.02,56.7,162.56,Orthodox,04/09/1991,1,35,2.07,50,2,66,0,1
Tomomi Iwama,,9,6,2,160.02,70.31,,Orthodox,,1,20,3,70,0,0,0,1
Gaetano Pirrello,El Tigre,15,7,1,170.18,61.23,165.1,Orthodox,29/04/1992,0.99,55,2.44,42,0,0,30,0.99
Lucio Linhares,,19,8,0,187.96,83.91,,Orthodox,08/12/1973,0.99,22,3.47,34,1.86,50,50,0.99
John Salgado,Greco,4,8,1,177.8,77.11,,,,0.99,50,1.86,40,0,0,50,0.99
Alen Amedovski,,8,4,0,177.8,83.91,187.96,Orthodox,06/04/1988,0.99,30,3.85,46,0,0,0,0.99
Dong Sik Yoon,,9,9,0,182.88,83.91,,Orthodox,24/08/1972,0.99,36,2.33,51,1.6,29,33,0.99
Bobby Southworth,,10,6,0,187.96,92.99,,Orthodox,16/12/1969,0.99,39,1.38,65,3.98,78,64,0.99
Alavutdin Gadjiev,,18,13,1,187.96,83.91,,Orthodox,23/06/1982,0.99,27,0.99,57,0,0,50,0.99
Jose Landi-Jons,Pele,29,16,0,180.34,77.11,,Orthodox,09/09/1973,0.99,40,0.77,43,2.2,80,40,0.99
Alexandre Barros,Baixinho,22,11,0,175.26,77.11,,Southpaw,19/11/1976,0.98,40,4.05,36,1.84,50,100,0.98
Josh Hendricks,,19,11,0,187.96,106.59,,Southpaw,28/08/1976,0.98,20,11.8,29,0,0,0,0.98
Wes Sims,The Project,24,14,1,208.28,117.93,,Orthodox,04/08/1979,0.98,51,2.95,37,0,0,40,0.98
Rodrigo Lidio,Dynamis,12,3,0,180.34,70.31,185.42,Orthodox,07/07/1989,0.97,50,0,100,0,0,50,0.97
Shinya Aoki,Tobikan Judan,39,7,0,180.34,69.85,,Southpaw,09/05/1983,0.97,58,1.25,58,2.54,41,60,0.97
Hector Urbina,El Toro,17,10,1,180.34,77.11,185.42,Orthodox,17/09/1987,0.97,38,2.44,39,0,0,38,0.97
Dan Cramer,,11,4,0,187.96,77.11,,Orthodox,31/10/1985,0.97,30,2.1,31,0,0,66,0.97
Jeff Monson,The Snowman,60,26,1,175.26,112.04,187.96,Orthodox,18/01/1971,0.97,30,2.87,59,1.06,12,66,0.97
Julio Paulino,The Dominican Demon,23,5,0,182.88,77.11,,Orthodox,04/12/1975,0.97,27,1.87,48,0,0,37,0.97
Robert Sanchez,Littlefury,8,2,0,167.64,56.7,167.64,Orthodox,05/03/1986,0.96,40,1.78,46,3.61,62,50,0.96
Steve Bruno,Hollywood,15,6,0,177.8,77.11,,Orthodox,03/11/1981,0.96,52,3.38,36,1.94,25,46,0.96
Kerry Schall,Meat Truck,24,13,0,187.96,120.2,,Orthodox,09/08/1971,0.94,11,4.84,63,0,0,0,0.94
Daisuke Nakamura,,28,19,1,170.18,69.85,,Orthodox,10/06/1980,0.94,30,1.38,61,0.46,40,30,0.94
Tom Erikson,The Big Cat,9,4,1,190.5,127.01,,Orthodox,,0.94,47,1.87,25,4.68,60,100,0.94
Valentijn Overeem,,30,32,0,190.5,104.33,,Orthodox,17/08/1976,0.93,34,1.49,58,1.86,50,0,0.93
Jay Cucciniello,,8,1,0,170.18,70.31,,Orthodox,23/07/1986,0.93,21,4.73,36,0,0,71,0.93
Nick Aguirre,Slick,7,1,0,175.26,61.23,187.96,Southpaw,15/01/1996,0.93,31,3.13,44,0,0,33,0.93
Jeff Crotty,,1,1,0,,70.31,,,,0.93,35,3.33,54,5,38,0,0.93
Chris Haseman,The Hammer,20,17,0,180.34,92.99,,Orthodox,02/06/1969,0.93,70,4.67,28,0,0,40,0.93
Mariusz Ksiazkiewicz,The Iron Pol,8,1,0,190.5,83.91,190.5,Southpaw,04/10/1989,0.93,45,3.4,39,4,100,0,0.93
Maka Watson,,4,2,0,,70.31,,,,0.93,37,1.6,22,2,100,33,0.93
Dimitiri Wanderley,,5,2,0,,92.99,,Orthodox,,0.92,25,4.31,30,1.16,20,0,0.92
Renato Verissimo,Charuto,7,5,0,185.42,77.11,,Orthodox,03/08/1973,0.92,48,1.87,47,1.46,30,50,0.92
Allen Berube,Monstah Lobstah,4,3,0,172.72,70.31,,Orthodox,25/08/1974,0.92,80,0.92,33,6.87,100,0,0.92
Jerome LeBanner,,3,2,0,190.5,120.2,,Southpaw,26/12/1972,0.92,35,1.03,37,0,0,50,0.92
Roberto Traven,Spider,6,4,1,190.5,102.97,,Orthodox,16/09/1968,0.92,50,2.77,57,0,0,0,0.92
Wallid Ismail,,9,3,0,170.18,92.99,,Orthodox,23/02/1968,0.92,31,0.83,44,1.85,28,0,0.92
Torrez Finney,The Punisher,7,0,0,172.72,83.91,190.5,Orthodox,24/10/1998,0.91,58,2.33,47,13.61,63,0,0.91
Stephanie Webber,,2,2,0,167.64,61.23,,,,0.91,80,3.85,15,6.79,40,0,0.91
Scott Graham,,3,1,0,193.04,83.91,,Orthodox,,0.91,42,2.27,28,0,0,0,0.91
Mikey Gonzalez,Rolls,7,2,0,180.34,70.31,187.96,Orthodox,13/08/1985,0.91,16,14.55,11,0,0,0,0.91
Ivan Lopez,,14,3,1,167.64,61.23,,Southpaw,,0.9,26,2.24,65,0,0,30,0.9
Alexander Otsuka,The Diet Butcher,5,13,0,185.42,92.99,,Orthodox,17/07/1971,0.9,55,1.16,51,1.51,43,53,0.9
Ray Rodriguez,The Judge,16,8,0,170.18,61.23,177.8,Orthodox,10/12/1987,0.9,27,3.89,40,1.42,50,44,0.9
Mark Hughes,,6,2,0,175.26,92.99,,Southpaw,13/10/1973,0.9,47,0.4,42,3,50,0,0.9
Sean Alvarez,,4,3,0,182.88,106.59,,Orthodox,14/07/1971,0.89,37,3.25,47,0,0,0,0.89
Pawan Maan,,7,3,1,170.18,70.31,177.8,Orthodox,06/04/1986,0.89,44,2.98,43,0,0,0,0.89
Tony Juarez,,1,12,0,,70.31,,,,0.89,25,10.34,38,4.43,100,66,0.89
Gugun Gusman,The Tiger,8,4,0,170.18,61.23,172.72,Orthodox,03/03/1990,0.88,27,6.18,41,0,0,33,0.88
Richard Jacobi,,6,1,1,193.04,117.93,190.5,Orthodox,28/09/1993,0.88,44,3.94,51,3.28,100,100,0.88
Jerrod Sanders,J-Reazie,16,3,0,172.72,61.23,182.88,Orthodox,01/10/1979,0.88,64,1.14,46,2.2,33,50,0.88
Royce Gracie,,15,2,3,185.42,79.38,,Southpaw,12/12/1966,0.88,41,1.13,37,0,0,66,0.88
Ikuhisa Minowa,Minowaman,60,42,8,175.26,82.1,,Orthodox,12/01/1976,0.88,40,1.66,49,1.82,41,5,0.88
Kenneth Alexander,The Machine,7,6,0,175.26,70.31,,Orthodox,25/09/1977,0.88,19,2.2,66,4.71,26,0,0.88
Kevin Haley,The North Woods Nightmare,6,4,0,187.96,92.99,,,,0.87,59,0.87,64,3,100,0,0.87
Marvin Maldonado,The Bulldog,2,4,0,167.64,61.23,,,,0.87,56,3.47,43,0,0,20,0.87
Zach Zane,The Hurricane,10,7,0,170.18,65.77,175.26,Southpaw,14/12/1989,0.87,56,6.67,20,0,0,26,0.87
Motonobu Tezuka,,28,12,7,170.18,61.23,,Southpaw,29/08/1987,0.87,23,2.8,51,1.5,11,0,0.87
Milana Dudieva,,11,6,0,160.02,61.23,,Orthodox,04/08/1989,0.87,31,3.43,58,2.34,45,0,0.87
Dione Barbosa,The Witch,6,2,0,167.64,56.7,167.64,Orthodox,08/05/1992,0.87,50,0.65,66,3.27,100,0,0.87
Bazigit Atajev,Volk,17,1,0,185.42,104.33,,Orthodox,,0.87,41,3.14,49,1,33,0,0.87
Mike Zichelle,,8,4,0,,92.99,,,,0.87,35,0.87,40,0,0,0,0.87
Ronys Torres,,35,5,0,170.18,70.31,,Orthodox,13/08/1975,0.87,26,1.93,57,4,47,16,0.87
Min Soo Kim,,3,7,0,185.42,115.67,,Southpaw,22/01/1975,0.87,100,3.48,20,0,0,0,0.87
Josh Shockman,The War Hammer,6,3,0,193.04,106.59,,Southpaw,29/12/1980,0.87,32,0.87,58,0,0,23,0.87
Roberta Rovel,Crusher,4,1,0,172.72,65.77,,,,0.87,46,3,26,0,0,100,0.87
Lemont Davis,,2,6,0,172.72,77.11,,Orthodox,,0.87,54,1.27,55,1,50,0,0.87
Kim In Seok,,3,6,0,167.64,65.77,,Orthodox,,0.87,37,5.19,60,0,0,0,0.87
Sandra Lavado,Peruvian Zombie,10,3,0,170.18,52.16,167.64,Orthodox,03/05/1994,0.87,37,2.67,34,0,0,33,0.87
Fabio Mello,,11,8,0,165.1,70.31,,Southpaw,,0.86,35,3.94,50,0,0,0,0.86
Ray Sefo,Sugarfoot,2,2,0,182.88,108.86,,Orthodox,15/02/1971,0.86,31,1.71,72,0,0,66,0.86
Ivan Serati,,12,4,0,182.88,92.99,,Orthodox,,0.86,26,5.33,29,0,0,0,0.86
Horacio Gutierrez,The Punisher,4,3,0,177.8,65.77,,,,0.86,26,2.91,46,0,0,50,0.86
CJ Keith,,8,4,0,182.88,70.31,,Orthodox,09/08/1986,0.86,50,1.82,50,0,0,62,0.86
Ralph Gracie,,6,1,0,175.26,83.01,,Orthodox,,0.86,37,1.72,31,0,0,25,0.86
Murad Chunkaiev,,8,4,0,180.34,83.91,,Orthodox,,0.85,16,3.41,66,8.53,100,0,0.85
Ruan Potts,Fangzz,11,6,0,187.96,112.04,190.5,Orthodox,23/02/1978,0.85,37,5.92,22,0.75,16,33,0.85
Darrion Caldwell,The Wolf,10,1,0,177.8,61.23,,,,0.85,34,0.57,60,3.41,66,100,0.85
Yoshiyuki Yoshida,Zenko,18,9,0,180.34,77.11,177.8,Southpaw,10/05/1974,0.85,36,3.67,36,1.41,28,25,0.85
Sean McCorkle,,17,7,0,200.66,120.2,205.74,Orthodox,17/07/1976,0.85,44,2.48,52,2.12,40,33,0.85
Oron Kahlon,,16,1,0,172.72,61.23,177.8,Orthodox,04/11/1984,0.85,37,4.93,36,0,0,40,0.85
Jong Won Kim,,0,1,0,170.18,63.05,,Orthodox,,0.84,15,3.28,63,2.81,100,0,0.84
Daijiro Matsui,,13,29,7,175.26,90.72,,Orthodox,05/12/1972,0.84,45,1.69,55,1.83,30,43,0.84
Harris Sarmiento,The Hitman,36,26,0,175.26,70.31,,Orthodox,09/09/1983,0.84,25,3.46,36,2.36,60,57,0.84
Carmelo Marrero,The Fury,16,6,0,182.88,92.99,185.42,Orthodox,26/01/1981,0.84,34,2.04,54,3.21,36,36,0.84
Ron Waterman,H20,16,6,2,187.96,127.01,,Orthodox,23/11/1965,0.84,50,1.37,42,4.19,69,50,0.84
Ryuichi Murata,,8,3,1,172.72,83.01,,Orthodox,,0.84,36,1.89,50,4.74,50,100,0.84
Damir Mirenic,Wolf,9,4,0,182.88,83.91,,Orthodox,02/08/1974,0.84,50,9.86,35,0,0,0,0.84
Paul Rodriguez,,10,9,2,170.18,70.31,,Orthodox,,0.84,100,1.68,68,0,0,50,0.84
Brandon Melendez,The Murderer,25,25,0,180.34,70.31,,Southpaw,24/03/1983,0.84,26,0.56,63,0,0,25,0.84
Javy Ayala,Eye Candy,10,5,0,185.42,120.2,,,,0.83,25,5,33,0,0,0,0.83
John Marsh,,8,7,0,182.88,120.2,,Orthodox,15/09/1970,0.83,42,2.23,40,0.43,100,54,0.83
Shane Primm,,5,5,0,190.5,92.99,,Orthodox,30/07/1984,0.83,26,2.25,62,1.78,20,0,0.83
Joao Zeferino,The Brazilian Samurai,21,9,0,180.34,77.11,,Orthodox,15/01/1986,0.83,36,2.6,48,0.5,5,50,0.83
Jimmy Ambriz,The Titan,17,21,1,187.96,142.88,,Southpaw,26/01/1970,0.83,29,3.76,40,3.13,57,100,0.83
Ryan Gracie,,5,2,0,175.26,90.72,,Orthodox,14/08/1974,0.82,61,0.5,40,2.83,75,25,0.82
Aaron Ely,The Cyborg,5,2,0,172.72,61.23,,,,0.82,15,0.66,69,2.47,100,50,0.82
Stefan Klever,,6,1,0,,83.91,,Orthodox,,0.82,50,3.84,58,0,0,0,0.82
Sam Liera,,12,10,0,,,,,,0.82,60,7.36,51,0,0,66,0.82
Shaheen Santana,Shazam,6,1,0,185.42,70.31,190.5,Orthodox,04/06/1991,0.82,42,1.65,40,0,0,0,0.82
Rene Kronvold,,5,1,0,172.72,77.11,,Orthodox,,0.82,100,2.47,60,0,0,66,0.82
Chris Guillen,,13,16,0,182.88,108.86,,Orthodox,09/12/1972,0.82,27,1.91,36,0,0,0,0.82
Gabe Lemley,,13,9,0,172.72,70.31,,Orthodox,,0.82,35,6.03,45,0,0,0,0.82
Zach Light,,9,11,0,172.72,77.11,,Orthodox,06/02/1974,0.81,33,1.9,48,1.36,100,0,0.81
Jeremie Holloway,Hit Em,8,3,0,182.88,77.11,,,,0.81,50,0.51,79,0,0,0,0.81
Charlie Kohler,,8,4,1,175.26,70.31,,Orthodox,16/07/1976,0.81,33,4.31,46,0,0,0,0.81
Everett Sims,Sexual Chocolate,4,1,0,195.58,117.93,195.58,Southpaw,04/09/1988,0.81,66,2.19,30,0,0,42,0.81
Chance Farrar,,8,3,0,175.26,65.77,,Southpaw,11/09/1975,0.81,22,2.21,67,3.02,100,0,0.81
Jerrel Venetiaan,,4,3,0,185.42,88.45,,Orthodox,09/03/1971,0.81,33,1.51,67,0,0,60,0.81
Manuel Rodriguez,Chalate,11,5,0,175.26,77.11,,Orthodox,25/04/1985,0.81,33,3.23,38,9.09,75,0,0.81
Gian Siqueira,Pitbull,19,5,0,185.42,77.11,187.96,Orthodox,23/06/1994,0.8,100,3.41,19,0,0,0,0.8
Dan Barrera,The Fireman,3,1,0,175.26,77.11,,Orthodox,23/12/1980,0.8,70,1.2,28,1,8,0,0.8
Jack Cartwright,,10,1,0,175.26,61.23,172.72,Orthodox,26/05/1994,0.8,38,3.33,29,6,66,0,0.8
Michael Cora,Kookie Monster,4,1,0,185.42,77.11,195.58,Southpaw,24/08/1989,0.8,28,0.13,66,0,0,25,0.8
Pauline Macias,PITA,4,1,0,162.56,52.16,162.56,Southpaw,27/06/1988,0.8,29,4.6,42,2,18,0,0.8
Carlos Mota,Tizil,8,2,0,162.56,56.7,175.26,Orthodox,15/04/1995,0.8,41,1.13,54,0,0,50,0.8
Moise Rimbon,Swamp,23,11,3,177.8,92.99,,Orthodox,20/04/1977,0.8,34,1,71,1,50,37,0.8
Josh McDonald,,9,5,0,,83.91,,,,0.8,57,3.4,33,9,50,0,0.8
Mando Gutierrez,El Toro,7,2,0,167.64,61.23,177.8,Southpaw,24/02/1997,0.8,75,1.33,50,1,100,40,0.8
Daniel Swain,,20,10,1,175.26,65.77,177.8,Orthodox,30/01/1991,0.8,44,3.2,40,0,0,0,0.8
Jae Hyun Park,The First Prospect,6,2,0,172.72,70.31,182.88,Orthodox,12/12/2001,0.8,63,1,21,0,0,22,0.8
Jeff Bedard,Little Popeye,13,3,0,167.64,65.77,,Orthodox,06/02/1970,0.8,51,0,100,3.43,66,100,0.8
Philip Preece,,10,14,0,172.72,92.99,,Orthodox,,0.8,72,0.7,63,0,0,0,0.8
George Allen,,13,19,2,187.96,92.99,,Open Stance,13/01/1967,0.8,38,3.1,43,0,0,50,0.8
Tatsuya Iwasaki,,0,1,0,175.26,92.99,,Orthodox,,0.79,100,8.68,38,0,0,0,0.79
Cory Walmsley,Hardcore,8,2,0,182.88,92.99,,Orthodox,,0.79,100,1.18,50,0,0,0,0.79
Jamey Simmons,The Afro Samurai,7,4,0,167.64,61.23,177.8,Orthodox,11/09/1992,0.79,21,1.92,74,0,0,50,0.79
Montserrat Conejo Ruiz,,10,4,0,152.4,52.16,154.94,Southpaw,03/02/1993,0.79,27,4.96,37,2.05,83,33,0.79
Jason Gilliam,,14,9,0,182.88,77.11,,Orthodox,,0.79,33,3.14,42,0,0,0,0.79
JC Cottrell,,17,5,0,175.26,70.31,,Orthodox,04/11/1989,0.79,25,2.75,45,0.79,100,50,0.79
Greg McIntyre,,6,4,0,177.8,70.31,,Orthodox,21/04/1980,0.79,30,1.36,41,5.09,50,0,0.79
Marcin Bandel,Bomba,15,7,0,177.8,70.31,,Orthodox,10/10/1989,0.79,50,5.26,23,0,0,0,0.79
Jose Canseco,,0,1,0,193.04,108.86,,Orthodox,02/07/1964,0.78,10,4.68,62,0,0,0,0.78
Floyd Sword,,12,3,0,182.88,83.91,,Orthodox,24/08/1976,0.78,42,1.57,40,0,0,33,0.78
Andrei Semenov,,34,9,2,182.88,83.91,,Orthodox,17/06/1977,0.78,15,2.44,60,1.74,80,55,0.78
Zoila Frausto,Warrior Princess,13,5,0,162.56,61.23,,Orthodox,,0.77,31,1.64,53,0,0,57,0.77
Steven Koslow,Obi Won Shinobi The Pillow,6,1,0,170.18,56.7,175.26,Switch,22/01/1997,0.77,37,3.73,40,5.28,55,0,0.77
Rubens Xavier,Macula,5,3,0,190.5,99.79,,Orthodox,,0.77,42,1.82,21,2.1,40,25,0.77
Neiman Gracie,,6,0,0,182.88,77.11,,,,0.77,100,0.38,75,5.77,100,0,0.77
Dos Caras Jr.,,9,5,0,193.04,102.06,,Orthodox,25/05/1977,0.77,23,1.2,59,0,0,72,0.77
Joao Pierini,,4,1,0,185.42,70.31,,Switch,11/12/1971,0.76,14,4.56,33,0,0,0,0.76
Hiromitsu Kanehara,,19,27,5,177.8,90.72,,Orthodox,05/10/1970,0.76,22,4.39,40,0,0,40,0.76
Luciano Azevedo,,17,9,1,190.5,73.03,,Orthodox,25/06/1981,0.76,45,1.97,27,2.28,11,0,0.76
Kimo Leopoldo,,10,7,1,190.5,106.59,,Orthodox,05/01/1968,0.76,83,2.12,30,4.55,100,0,0.76
Kristian Rothaermel,,4,3,0,182.88,92.99,,Open Stance,31/01/1972,0.75,50,2.49,41,0,0,0,0.75
Achmed Labasanov,,7,4,0,190.5,97.52,,Orthodox,24/04/1978,0.75,39,1.1,46,3,100,0,0.75
Leigh Remedios,Bulldog,18,10,2,170.18,70.31,,Orthodox,13/01/1976,0.75,41,1.36,68,0,0,33,0.75
Ross Ebanez,The Boss,20,10,0,175.26,69.85,,Southpaw,18/05/1975,0.74,50,0.74,62,3.7,100,0,0.74
Bendy Casimir,,20,14,2,165.1,65.77,,Southpaw,10/06/1980,0.74,27,3.42,54,0,0,100,0.74
TJ Hepburn,The Carnivore,4,2,0,170.18,70.31,,,,0.73,37,0.13,81,2,40,60,0.73
Daniel Roberts,Ninja,15,7,0,177.8,77.11,187.96,Southpaw,05/08/1980,0.73,20,2.27,46,2.46,44,40,0.73
Chad Hanekom,Superman,9,3,0,193.04,83.91,187.96,Orthodox,20/04/1990,0.73,47,1.47,33,0,0,71,0.73
Jean Silva,White Bear,19,12,3,167.64,72.57,,Orthodox,08/10/1977,0.73,22,2.93,52,0,0,0,0.73
Korey Kuppe,,8,4,0,195.58,77.11,195.58,Switch,23/01/1989,0.73,73,1.33,31,0,0,69,0.73
Joe Martin,,6,8,0,175.26,77.11,,,,0.73,40,2.4,45,0,0,16,0.73
Keisuke Fujiwara,,17,12,5,167.64,63.05,,Switch,,0.73,44,1.2,47,0,0,23,0.73
Josh Smith,,9,8,0,182.88,70.31,,Orthodox,02/07/1982,0.73,28,1.4,54,0,0,57,0.73
Antonio Schembri,Nino,5,5,0,175.26,92.99,,Orthodox,01/06/1974,0.72,26,2.12,55,1.31,40,0,0.72
Paul Redmond,Redser,12,7,0,177.8,65.77,,Orthodox,20/10/1986,0.72,34,2.99,41,0,0,50,0.72
Paul Creighton,,3,1,0,167.64,70.31,,Southpaw,04/06/1970,0.72,75,4.65,30,5.37,37,0,0.72
Jeremy Jackson,Scorpion,9,5,0,177.8,77.11,,Orthodox,19/09/1982,0.71,27,2.03,25,1.52,40,58,0.71
Lee Kwan Bum,,0,1,0,187.96,129.73,,Orthodox,,0.71,14,0,100,0,0,0,0.71
Chuck Grigsby,The Reverend,23,10,0,198.12,92.99,,Orthodox,,0.71,16,3.29,46,0,0,66,0.71
Sanford Alton Meeks,,1,1,0,195.58,120.2,190.5,Orthodox,05/04/1994,0.71,42,4.47,38,7.06,25,0,0.71
Bharat Kandare,Daring,5,3,0,170.18,61.23,182.88,Orthodox,20/06/1987,0.7,10,1.88,72,0,0,0,0.7
Kristof Midoux,The Hurricane,6,10,0,185.42,99.79,,Orthodox,30/07/1974,0.7,43,2.89,49,0,0,0,0.7
Sanae Kikuta,,31,9,3,175.26,90.72,,Orthodox,10/09/1971,0.7,45,0.9,52,1.6,63,25,0.7
Gabrielle Holloway,Gabanator,6,5,0,160.02,65.77,,,,0.7,42,3.07,34,3,35,16,0.7
Delson Heleno,Pe De Chumbo,29,10,0,180.34,83.91,,Orthodox,16/11/1977,0.69,75,4.83,19,0,0,0,0.69
